Date,Adj_Close_AAPL,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL
2004-01-02,0.32019585371017456,0.3799999952316284,0.38839301466941833,0.3782140016555786,0.38482099771499634,144642400
2004-01-05,0.33358752727508545,0.39589300751686096,0.399821013212204,0.3824999928474426,0.3824999928474426,395018400
2004-01-06,0.3323836922645569,0.39446398615837097,0.4003570079803467,0.38767901062965393,0.3973209857940674,509348000
2004-01-07,0.33990734815597534,0.4033930003643036,0.4076789915561676,0.39160698652267456,0.39464300870895386,586874400
2004-01-08,0.3514932692050934,0.41714298725128174,0.42375001311302185,0.4044640064239502,0.4078570008277893,460303200
2004-01-09,0.3460761606693268,0.4107140004634857,0.4308930039405823,0.4069640040397644,0.41482099890708923,427459200
2004-01-12,0.35706040263175964,0.42375001311302185,0.4285709857940674,0.4124999940395355,0.4151790142059326,487547200
2004-01-13,0.3629286587238312,0.4307140111923218,0.443571001291275,0.4260709881782532,0.4410710036754608,679016800
2004-01-14,0.3641326427459717,0.4321430027484894,0.4382140040397644,0.42464300990104675,0.4357140064239502,620043200
2004-01-15,0.34381958842277527,0.4080359935760498,0.41785699129104614,0.4017859995365143,0.4091069996356964,1018208800
2004-01-16,0.34186306595802307,0.4057140052318573,0.4114289879798889,0.4037500023841858,0.4087499976158142,372820000
2004-01-20,0.3420139253139496,0.4058929979801178,0.4071429967880249,0.3973209857940674,0.4048210084438324,315946400
2004-01-21,0.34020817279815674,0.4037500023841858,0.4101789891719818,0.4005360007286072,0.4053570032119751,226660000
2004-01-22,0.3337375819683075,0.3960709869861603,0.4076789915561676,0.3960709869861603,0.4028570055961609,205004800
2004-01-23,0.33945560455322266,0.4028570055961609,0.4060710072517395,0.3973209857940674,0.4003570079803467,227169600
2004-01-26,0.34622693061828613,0.4108929932117462,0.4117859899997711,0.4005360007286072,0.4010710120201111,271269600
2004-01-27,0.3471294045448303,0.4119639992713928,0.4151790142059326,0.4071429967880249,0.4114289879798889,307070400
2004-01-28,0.3388538956642151,0.4021430015563965,0.41749998927116394,0.400178998708725,0.4078570008277893,275402400
2004-01-29,0.34126147627830505,0.4050000011920929,0.4071429967880249,0.39625000953674316,0.404107004404068,212699200
2004-01-30,0.33945560455322266,0.4028570055961609,0.408392995595932,0.4003570079803467,0.4044640064239502,185298400
2004-02-02,0.3358442187309265,0.3985710144042969,0.4073210060596466,0.39428600668907166,0.4010710120201111,287431200
2004-02-03,0.33494189381599426,0.39750000834465027,0.4000000059604645,0.39285698533058167,0.3982140123844147,180812800
2004-02-04,0.3278697729110718,0.38910698890686035,0.39446398615837097,0.38749998807907104,0.39285698533058167,305552800
2004-02-05,0.3373492658138275,0.4003570079803467,0.4091069996356964,0.38946399092674255,0.38964301347732544,352844800
2004-02-06,0.34171292185783386,0.4055359959602356,0.4087499976158142,0.4000000059604645,0.4008930027484894,193340000
2004-02-09,0.34111061692237854,0.4048210084438324,0.4082140028476715,0.4017859995365143,0.4039289951324463,188260800
2004-02-10,0.3457753360271454,0.4103569984436035,0.4128569960594177,0.4007140100002289,0.4039289951324463,255343200
2004-02-11,0.35811394453048706,0.42500001192092896,0.42625001072883606,0.4116069972515106,0.412321001291275,348544000
2004-02-12,0.35706040263175964,0.42375001311302185,0.42839300632476807,0.42142900824546814,0.42160698771476746,183988000
2004-02-13,0.3460761606693268,0.4107140004634857,0.4303570091724396,0.4076789915561676,0.42589300870895386,315980000
2004-02-17,0.34848353266716003,0.41357100009918213,0.41946399211883545,0.4124999940395355,0.4124999940395355,170956800
2004-02-18,0.3499884009361267,0.41535699367523193,0.41857099533081055,0.4116069972515106,0.4139289855957031,141635200
2004-02-19,0.33810150623321533,0.4012500047683716,0.42214301228523254,0.400178998708725,0.41660699248313904,323080800
2004-02-20,0.3370482623577118,0.4000000059604645,0.401964008808136,0.39660701155662537,0.4017859995365143,277603200
2004-02-23,0.3338884711265564,0.39625000953674316,0.4010710120201111,0.39089301228523254,0.39892899990081787,194079200
2004-02-24,0.3364466726779938,0.3992860019207001,0.4060710072517395,0.39285698533058167,0.39535701274871826,259056000
2004-02-25,0.34321701526641846,0.4073210060596466,0.4089289903640747,0.39660701155662537,0.39785701036453247,276276000
2004-02-26,0.34667855501174927,0.4114289879798889,0.4139289855957031,0.4071429967880249,0.4085710048675537,198408000
2004-02-27,0.35991957783699036,0.42714300751686096,0.42892900109291077,0.4098210036754608,0.4099999964237213,468837600
2004-03-01,0.3614245355129242,0.42892900109291077,0.4339289963245392,0.42625001072883606,0.4303570091724396,321680800
2004-03-02,0.3582647144794464,0.42517900466918945,0.4303570091724396,0.42446398735046387,0.4285709857940674,256687200
2004-03-03,0.35991957783699036,0.42714300751686096,0.4319640100002289,0.42142900824546814,0.42142900824546814,225131200
2004-03-04,0.3785777986049652,0.44928601384162903,0.45035699009895325,0.42696401476860046,0.4273209869861603,660223200
2004-03-05,0.40235137939453125,0.47749999165534973,0.49089300632476807,0.4446429908275604,0.4455359876155853,1540599200
2004-03-08,0.39121702313423157,0.4642859995365143,0.47839298844337463,0.4607140123844147,0.4753569960594177,522872000
2004-03-09,0.40776869654655457,0.48392900824546814,0.48625001311302185,0.4598209857940674,0.4625000059604645,618363200
2004-03-10,0.4164956212043762,0.4942860007286072,0.5024999976158142,0.48107099533081055,0.48285698890686035,1006964000
2004-03-11,0.40852025151252747,0.48482099175453186,0.5007140040397644,0.48374998569488525,0.48696398735046387,595851200
2004-03-12,0.41468992829322815,0.49214300513267517,0.4960710108280182,0.48517900705337524,0.48785701394081116,329224000
2004-03-15,0.3979875147342682,0.4723210036754608,0.48839300870895386,0.4689289927482605,0.48267900943756104,481717600
2004-03-16,0.3885080814361572,0.4610710144042969,0.475178986787796,0.45339301228523254,0.4741069972515106,605432800
2004-03-17,0.39407601952552795,0.4676789939403534,0.4710710048675537,0.46035701036453247,0.4635710120201111,411432000
2004-03-18,0.38625141978263855,0.45839300751686096,0.4653570055961609,0.45696398615837097,0.4632140100002289,321081600
2004-03-19,0.3891104459762573,0.4617860019207001,0.48107099533081055,0.45607098937034607,0.45642900466918945,408576000
2004-03-22,0.3891104459762573,0.4617860019207001,0.4673210084438324,0.45089301466941833,0.45303601026535034,419031200
2004-03-23,0.3805333971977234,0.45160698890686035,0.4642859995365143,0.45035699009895325,0.4621430039405823,385515200
2004-03-24,0.3836933672428131,0.45535698533058167,0.4598209857940674,0.45124998688697815,0.45124998688697815,428215200
2004-03-25,0.4043070375919342,0.47982099652290344,0.48053601384162903,0.462321013212204,0.4667859971523285,566445600
2004-03-26,0.40686532855033875,0.48285698890686035,0.4885709881782532,0.48053601384162903,0.48214301466941833,419893600
2004-03-29,0.4199562668800354,0.4983929991722107,0.4998210072517395,0.48571398854255676,0.48875001072883606,350728000
2004-03-30,0.42010632157325745,0.4985710084438324,0.4991070032119751,0.48821398615837097,0.4953570067882538,359676800
2004-03-31,0.40686532855033875,0.48285698890686035,0.4996429979801178,0.48124998807907104,0.4985710084438324,390773600
2004-04-01,0.4079186022281647,0.48410698771476746,0.48696398735046387,0.4753569960594177,0.4801790118217468,318332000
2004-04-02,0.41378653049468994,0.4910709857940674,0.4987500011920929,0.48625001311302185,0.4955359995365143,274478400
2004-04-05,0.4261251389980316,0.5057139992713928,0.5066069960594177,0.49000000953674316,0.49071401357650757,385672000
2004-04-06,0.41875213384628296,0.4969640076160431,0.5026789903640747,0.4898209869861603,0.4948210120201111,257992000
2004-04-07,0.41092830896377563,0.48767900466918945,0.4946430027484894,0.48071399331092834,0.4930360019207001,255119200
2004-04-08,0.4142382740974426,0.49160701036453247,0.5,0.48571398854255676,0.497857004404068,240917600
2004-04-12,0.42191198468208313,0.5007140040397644,0.5017859935760498,0.49089300632476807,0.4910709857940674,230540800
2004-04-13,0.40521031618118286,0.48089298605918884,0.5005360245704651,0.47928598523139954,0.4996429979801178,436396800
2004-04-14,0.4008464515209198,0.4757139980792999,0.48339301347732544,0.4698210060596466,0.47749999165534973,639732800
2004-04-15,0.44087091088294983,0.5232139825820923,0.5282139778137207,0.5028570294380188,0.5146430134773254,1761446400
2004-04-16,0.43906524777412415,0.5210710167884827,0.5233929753303528,0.5089290142059326,0.5205360054969788,402931200
2004-04-19,0.4265768229961395,0.5062500238418579,0.513392984867096,0.4969640076160431,0.5021430253982544,712353600
2004-04-20,0.4172481298446655,0.4951789975166321,0.5073210000991821,0.49214300513267517,0.5037500262260437,354519200
2004-04-21,0.4172481298446655,0.4951789975166321,0.5021430253982544,0.48875001072883606,0.4928570091724396,325875200
2004-04-22,0.4179997742176056,0.4960710108280182,0.5032140016555786,0.48410698771476746,0.49214300513267517,344584800
2004-04-23,0.41679647564888,0.4946430027484894,0.5,0.48303601145744324,0.4946430027484894,315828800
2004-04-26,0.4082193970680237,0.48446398973464966,0.493571013212204,0.48214301466941833,0.4925000071525574,231128800
2004-04-27,0.40536049008369446,0.48107099533081055,0.49000000953674316,0.47660699486732483,0.48642900586128235,283864000
2004-04-28,0.3979875147342682,0.4723210036754608,0.48232099413871765,0.4703570008277893,0.4789290130138397,231168000
2004-04-29,0.402802973985672,0.47803598642349243,0.48214301466941833,0.4639289975166321,0.4723210036754608,460790400
2004-04-30,0.3879064619541168,0.46035701036453247,0.48142901062965393,0.45517900586128235,0.47696399688720703,466502400
2004-05-03,0.39227020740509033,0.4655359983444214,0.4701789915561676,0.45964300632476807,0.4642859995365143,297634400
2004-05-04,0.39332351088523865,0.4667859971523285,0.4741069972515106,0.45535698533058167,0.4637500047683716,279983200
2004-05-05,0.4009973406791687,0.4758929908275604,0.4776790142059326,0.4635710120201111,0.4678570032119751,238106400
2004-05-06,0.3999439775943756,0.4746429920196533,0.4776790142059326,0.4625000059604645,0.4714289903640747,263558400
2004-05-07,0.4012981355190277,0.4762499928474426,0.4923210144042969,0.4741069972515106,0.4741069972515106,419036800
2004-05-10,0.39543017745018005,0.4692859947681427,0.4749999940395355,0.4632140100002289,0.4691070020198822,249978400
2004-05-11,0.4083701968193054,0.48464301228523254,0.48553600907325745,0.4714289903640747,0.4714289903640747,305172000
2004-05-12,0.41077762842178345,0.48750001192092896,0.48821398615837097,0.4685710072517395,0.47839298844337463,245420000
2004-05-13,0.4091227650642395,0.48553600907325745,0.4950000047683716,0.48035699129104614,0.48392900824546814,229852000
2004-05-14,0.40716618299484253,0.48321399092674255,0.48785701394081116,0.4723210036754608,0.48660698533058167,257801600
2004-05-17,0.4008464515209198,0.4757139980792999,0.48321399092674255,0.4707140028476715,0.4767859876155853,300445600
2004-05-18,0.40716618299484253,0.48321399092674255,0.48732098937034607,0.47857099771499634,0.48160699009895325,206063200
2004-05-19,0.39828914403915405,0.4726789891719818,0.4910709857940674,0.4717859923839569,0.48928600549697876,375592000
2004-05-20,0.4018997251987457,0.47696399688720703,0.48214301466941833,0.4726789891719818,0.4755359888076782,196296800
2004-05-21,0.4079186022281647,0.48410698771476746,0.48571398854255676,0.47732099890708923,0.48035699129104614,179894400
2004-05-24,0.41137924790382385,0.48821398615837097,0.4982140064239502,0.48410698771476746,0.48732098937034607,235603200
2004-05-25,0.42747926712036133,0.5073210000991821,0.5091069936752319,0.48732098937034607,0.4910709857940674,319978400
2004-05-26,0.428984135389328,0.5091069936752319,0.513929009437561,0.5,0.5058929920196533,322168000
2004-05-27,0.4238685965538025,0.5030360221862793,0.5107139945030212,0.4967859983444214,0.508213996887207,235972800
2004-05-28,0.4222128093242645,0.5010709762573242,0.5048210024833679,0.4964289963245392,0.50142902135849,145717600
2004-06-01,0.4222128093242645,0.5010709762573242,0.5035709738731384,0.4930360019207001,0.4962500035762787,182134400
2004-06-02,0.4351537823677063,0.5164290070533752,0.5208929777145386,0.4964289963245392,0.5005360245704651,318712800
2004-06-03,0.4273292124271393,0.5071430206298828,0.51767897605896,0.5051789879798889,0.5128570199012756,250930400
2004-06-04,0.43304723501205444,0.513929009437561,0.5223209857940674,0.5091069936752319,0.5099999904632568,399112000
2004-06-07,0.4485446810722351,0.5323209762573242,0.5353569984436035,0.5144640207290649,0.5185710191726685,295876000
2004-06-08,0.45667022466659546,0.5419639945030212,0.5435709953308105,0.53267902135849,0.535535991191864,415620800
2004-06-09,0.45441365242004395,0.5392860174179077,0.5483930110931396,0.5357139706611633,0.5373209714889526,349204800
2004-06-10,0.46253886818885803,0.54892897605896,0.5530359745025635,0.5392860174179077,0.5392860174179077,257577600
2004-06-14,0.45320940017700195,0.5378569960594177,0.5478569865226746,0.5267860293388367,0.5473210215568542,243986400
2004-06-15,0.4617864489555359,0.5480359792709351,0.5560709834098816,0.5403569936752319,0.5453569889068604,444634400
2004-06-16,0.49263226985931396,0.5846430063247681,0.5950000286102295,0.545179009437561,0.5475000143051147,909641600
2004-06-17,0.49368566274642944,0.5858929753303528,0.5916069746017456,0.5751789808273315,0.5814290046691895,551320000
2004-06-18,0.49519044160842896,0.5876790285110474,0.5966070294380188,0.5791069865226746,0.5832139849662781,406252000
2004-06-21,0.48646247386932373,0.5773209929466248,0.5982139706611633,0.5735710263252258,0.5914289951324463,390213600
2004-06-22,0.4965447187423706,0.5892860293388367,0.5908929705619812,0.5766069889068604,0.5767859816551208,360511200
2004-06-23,0.5070774555206299,0.6017860174179077,0.6041070222854614,0.5873209834098816,0.5892860293388367,390868800
2004-06-24,0.4992527961730957,0.5924999713897705,0.6017860174179077,0.5889289975166321,0.5983930230140686,252515200
2004-06-25,0.5070774555206299,0.6017860174179077,0.6017860174179077,0.5892860293388367,0.5905359983444214,323428000
2004-06-28,0.4888707101345062,0.58017897605896,0.6105359792709351,0.5751789808273315,0.6103569865226746,521096800
2004-06-29,0.4890210032463074,0.580357015132904,0.5891069769859314,0.5608929991722107,0.5726789832115173,590553600
2004-06-30,0.4896225035190582,0.5810710191726685,0.5887500047683716,0.5694640278816223,0.5814290046691895,373044000
2004-07-01,0.48601171374320984,0.5767859816551208,0.5799999833106995,0.5696430206298828,0.5732139945030212,341941600
2004-07-02,0.4676545560359955,0.5550000071525574,0.5567860007286072,0.5308930277824402,0.5442860126495361,910683200
2004-07-06,0.4656987488269806,0.5526790022850037,0.56107097864151,0.550000011920929,0.5583930015563965,348980800
2004-07-07,0.45727264881134033,0.5426790118217468,0.5600000023841858,0.5380359888076782,0.5508930087089539,397992000
2004-07-08,0.4535103142261505,0.5382140278816223,0.5478569865226746,0.5348209738731384,0.5380359888076782,233380000
2004-07-09,0.45185530185699463,0.5362499952316284,0.544642984867096,0.5362499952316284,0.5405359864234924,208863200
2004-07-12,0.4384636878967285,0.5203570127487183,0.5364289879798889,0.5166069865226746,0.5360710024833679,511621600
2004-07-13,0.4396677017211914,0.5217859745025635,0.5285710096359253,0.5182139873504639,0.5223209857940674,316176000
2004-07-14,0.44508427381515503,0.5282139778137207,0.5351790189743042,0.5132139921188354,0.5153570175170898,835800000
2004-07-15,0.4954911172389984,0.5880360007286072,0.6005359888076782,0.5733929872512817,0.5832139849662781,1767724000
2004-07-16,0.48450687527656555,0.574999988079071,0.5878570079803467,0.5735710263252258,0.5857139825820923,488381600
2004-07-19,0.4810463488101959,0.5708929896354675,0.5753570199012756,0.5653570294380188,0.5716069936752319,533170400
2004-07-20,0.48450687527656555,0.574999988079071,0.574999988079071,0.5633929967880249,0.5705360174179077,323747200
2004-07-21,0.47578009963035583,0.5646430253982544,0.584106981754303,0.5596429705619812,0.5789290070533752,301257600
2004-07-22,0.47668224573135376,0.5657140016555786,0.5666069984436035,0.5546429753303528,0.5580360293388367,334118400
2004-07-23,0.46193647384643555,0.5482140183448792,0.5669639706611633,0.5442860126495361,0.5630360245704651,273571200
