Date,Adj_Close_AAPL,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL
2009-01-02,2.7309939861297607,3.2410709857940674,3.2514290809631348,3.041429042816162,3.067142963409424,746015200
2009-01-05,2.846252918243408,3.377856969833374,3.434999942779541,3.3110709190368652,3.327500104904175,1181608400
2009-01-06,2.7993061542510986,3.322143077850342,3.4703569412231445,3.299643039703369,3.426785945892334,1289310400
2009-01-07,2.738818645477295,3.250356912612915,3.3035709857940674,3.2235710620880127,3.2789289951324463,753048800
2009-01-08,2.7896764278411865,3.31071400642395,3.3267860412597656,3.2157139778137207,3.2296431064605713,673500800
2009-01-09,2.7258777618408203,3.234999895095825,3.3350000381469727,3.2192859649658203,3.3289289474487305,546845600
2009-01-12,2.6680989265441895,3.166429042816162,3.249643087387085,3.12678599357605,3.2307140827178955,617716400
2009-01-13,2.6395092010498047,3.132499933242798,3.2049999237060547,3.0839290618896484,3.1514289379119873,798397600
2009-01-14,2.567887306213379,3.047499895095825,3.1160709857940674,3.0257139205932617,3.0799999237060547,1021664000
2009-01-15,2.5092036724090576,2.9778571128845215,3.004286050796509,2.858928918838501,2.877500057220459,1831634000
2009-01-16,2.4776060581207275,2.940356969833374,3.01357102394104,2.871428966522217,3.010714054107666,1047625600
2009-01-20,2.353318691253662,2.7928569316864014,2.9285709857940674,2.7928569316864014,2.9260709285736084,919914800
2009-01-21,2.492652654647827,2.958214044570923,2.9600000381469727,2.8324999809265137,2.8353569507598877,1089270000
2009-01-22,2.6590700149536133,3.1557140350341797,3.2142860889434814,3.065000057220459,3.1442859172821045,1409528400
2009-01-23,2.6590700149536133,3.1557140350341797,3.2096428871154785,3.0892860889434814,3.1007139682769775,763770000
2009-01-26,2.6975903511047363,3.2014288902282715,3.248929023742676,3.1535708904266357,3.1735711097717285,692238400
2009-01-27,2.7303919792175293,3.240356922149658,3.2696430683135986,3.2049999237060547,3.2210710048675537,618038400
2009-01-28,2.8348162174224854,3.364285945892334,3.392857074737549,3.267857074737549,3.2899999618530273,861406000
2009-01-29,2.7987053394317627,3.3214290142059326,3.369286060333252,3.307142972946167,3.3246428966522217,592729200
2009-01-30,2.712336778640747,3.2189290523529053,3.3435709476470947,3.2146430015563965,3.307142972946167,651478800
2009-02-02,2.7538650035858154,3.268213987350464,3.2857139110565186,3.174999952316284,3.182142972946167,558247200
