Date,Adj_Close_SPY,Close_SPY,High_SPY,Low_SPY,Open_SPY,Volume_SPY
2014-02-19,150.36569213867188,183.02000427246094,184.9499969482422,182.8699951171875,183.75999450683594,126524300
2014-02-20,151.2529754638672,184.10000610351562,184.52000427246094,182.60000610351562,183.27000427246094,104998100
2014-02-21,151.0804443359375,183.88999938964844,184.88999938964844,183.8000030517578,184.4499969482422,118116400
2014-02-24,151.91848754882812,184.91000366210938,186.14999389648438,184.1999969482422,184.27999877929688,114063900
2014-02-25,151.86097717285156,184.83999633789062,185.58999633789062,184.22999572753906,185.05999755859375,117085000
2014-02-26,151.86920166015625,184.85000610351562,185.60000610351562,184.3300018310547,185.11000061035156,98677200
2014-02-27,152.6660919189453,185.82000732421875,185.8699951171875,184.3699951171875,184.5800018310547,93880800
2014-02-28,153.0522003173828,186.2899932861328,187.14999389648438,185.0500030517578,185.7899932861328,150842000
2014-03-03,151.9759979248047,184.97999572753906,185.4499969482422,183.75,184.64999389648438,167748500
2014-03-04,154.112060546875,187.5800018310547,187.97999572753906,186.75,186.7899932861328,167545900
2014-03-05,154.25180053710938,187.75,188.07000732421875,187.4499969482422,187.74000549316406,88376900
2014-03-06,154.60501098632812,188.17999267578125,188.61000061035156,187.77999877929688,188.2100067138672,82516500
2014-03-07,154.67076110839844,188.25999450683594,188.9600067138672,187.42999267578125,188.9600067138672,114513500
2014-03-10,154.58863830566406,188.16000366210938,188.22999572753906,187.0800018310547,187.97000122070312,74939200
2014-03-11,153.8245086669922,187.22999572753906,188.7100067138672,186.8000030517578,188.44000244140625,99009100
2014-03-12,153.86557006835938,187.27999877929688,187.35000610351562,185.89999389648438,186.32000732421875,104824400
2014-03-13,152.1402587890625,185.17999267578125,187.99000549316406,184.66000366210938,187.83999633789062,155014300
2014-03-14,151.71304321289062,184.66000366210938,185.8000030517578,184.44000244140625,184.85000610351562,153919600
2014-03-17,153.0851287841797,186.3300018310547,186.77000427246094,185.50999450683594,185.58999633789062,98359500
2014-03-18,154.17774963378906,187.66000366210938,187.91000366210938,186.50999450683594,186.7100067138672,101804600
2014-03-19,153.35623168945312,186.66000366210938,187.94000244140625,185.47000122070312,187.67999267578125,176267300
2014-03-20,154.25180053710938,187.75,187.88999938964844,185.9199981689453,186.25,117241000
2014-03-21,153.65350341796875,186.1999969482422,189.02000427246094,186.02999877929688,187.7100067138672,163128000
2014-03-24,153.01806640625,185.42999267578125,187.07000732421875,184.6199951171875,186.83999633789062,121411000
2014-03-25,153.7442626953125,186.30999755859375,186.94000244140625,185.27000427246094,186.3699951171875,103852000
2014-03-26,152.63845825195312,184.97000122070312,187.33999633789062,184.9199981689453,187.0399932861328,119843000
2014-03-27,152.316650390625,184.5800018310547,185.33999633789062,183.89999389648438,184.75,142383000
2014-03-28,153.067626953125,185.49000549316406,186.4199981689453,185.0,185.11000061035156,101642000
2014-03-31,154.3218994140625,187.00999450683594,187.3000030517578,185.52000427246094,186.6699981689453,99745000
2014-04-01,155.3451690673828,188.25,188.36000061035156,187.0,187.6199951171875,89193000
2014-04-02,155.8650665283203,188.8800048828125,189.1300048828125,188.13999938964844,188.49000549316406,78774000
2014-04-03,155.65875244140625,188.6300048828125,189.22000122070312,188.0500030517578,189.1699981689453,77435000
2014-04-04,153.81854248046875,186.39999389648438,189.6999969482422,186.10000610351562,189.66000366210938,169381000
2014-04-07,152.1185760498047,184.33999633789062,186.25999450683594,183.9600067138672,185.9499969482422,140803000
2014-04-08,152.7457275390625,185.10000610351562,185.39999389648438,183.58999633789062,184.25999450683594,112660000
2014-04-09,154.38787841796875,187.08999633789062,187.14999389648438,185.05999755859375,185.60000610351562,100254000
2014-04-10,151.1448516845703,183.16000366210938,187.1699981689453,182.92999267578125,187.0800018310547,172959000
2014-04-11,149.7832794189453,181.50999450683594,183.4199981689453,181.30999755859375,182.13999938964844,167251000
2014-04-14,150.96331787109375,182.94000244140625,183.3699951171875,181.44000244140625,182.92999267578125,132382000
2014-04-15,152.00302124023438,184.1999969482422,184.3300018310547,181.50999450683594,183.32000732421875,157093000
2014-04-16,153.59568786621094,186.1300048828125,186.13999938964844,184.64999389648438,185.47000122070312,105197000
2014-04-17,153.8102264404297,186.38999938964844,186.91000366210938,185.55999755859375,185.8800048828125,105255000
2014-04-21,154.34664916992188,187.0399932861328,187.10000610351562,186.2100067138672,186.44000244140625,68329000
2014-04-22,155.04808044433594,187.88999938964844,188.39999389648438,187.1300048828125,187.22999572753906,85790000
2014-04-23,154.68495178222656,187.4499969482422,187.9199981689453,187.3000030517578,187.82000732421875,73869000
2014-04-24,154.99856567382812,187.8300018310547,188.38999938964844,186.92999267578125,188.3699951171875,88170000
2014-04-25,153.7277069091797,186.2899932861328,187.3300018310547,185.8699951171875,187.22000122070312,100380000
2014-04-28,154.21466064453125,186.8800048828125,187.69000244140625,184.9600067138672,187.0500030517578,135121000
2014-04-29,154.9325714111328,187.75,188.0399932861328,187.0800018310547,187.47999572753906,84098000
2014-04-30,155.3946533203125,188.30999755859375,188.5,187.17999267578125,187.44000244140625,101508000
2014-05-01,155.4112091064453,188.3300018310547,188.83999633789062,187.72999572753906,188.22000122070312,93019000
2014-05-02,155.18838500976562,188.05999755859375,189.13999938964844,187.77999877929688,188.30999755859375,98122000
2014-05-05,155.48545837402344,188.4199981689453,188.5500030517578,186.6199951171875,187.13999938964844,75883000
2014-05-06,154.13211059570312,186.77999877929688,188.1300048828125,186.74000549316406,188.0,85454000
2014-05-07,155.03976440429688,187.8800048828125,187.97000122070312,186.00999450683594,187.41000366210938,106500000
2014-05-08,154.874755859375,187.67999267578125,189.0500030517578,187.0800018310547,187.7100067138672,93618000
2014-05-09,155.10586547851562,187.9600067138672,188.0399932861328,186.8300018310547,187.7100067138672,83679000
2014-05-12,156.6159210205078,189.7899932861328,189.8800048828125,188.0,188.8000030517578,86940000
2014-05-13,156.75625610351562,189.9600067138672,190.4199981689453,189.77000427246094,190.0399932861328,66454000
2014-05-14,156.0135955810547,189.05999755859375,189.8800048828125,188.7899932861328,189.7899932861328,72367000
2014-05-15,154.64369201660156,187.39999389648438,188.72000122070312,186.47999572753906,188.67999267578125,154956000
2014-05-16,155.1800994873047,188.0500030517578,188.1300048828125,186.72000122070312,187.50999450683594,97458000
2014-05-19,155.74952697753906,188.74000549316406,188.88999938964844,187.52000427246094,187.69000244140625,63839000
2014-05-20,154.76748657226562,187.5500030517578,188.6699981689453,187.07000732421875,188.64999389648438,111644000
2014-05-21,156.07138061523438,189.1300048828125,189.22000122070312,188.05999755859375,188.08999633789062,89093000
2014-05-22,156.450927734375,189.58999633789062,189.97999572753906,188.86000061035156,189.17999267578125,61549000
2014-05-23,157.07809448242188,190.35000610351562,190.47999572753906,189.58999633789062,189.75999450683594,61092800
2014-05-27,158.04360961914062,191.52000427246094,191.5800018310547,190.9499969482422,191.05999755859375,72010000
2014-05-28,157.9280242919922,191.3800048828125,191.82000732421875,191.05999755859375,191.52000427246094,66723000
2014-05-29,158.74505615234375,192.3699951171875,192.39999389648438,191.3300018310547,191.82000732421875,64377000
2014-05-30,159.00083923339844,192.67999267578125,192.8000030517578,192.02999877929688,192.19000244140625,76316000
2014-06-02,159.18234252929688,192.89999389648438,192.99000549316406,191.97000122070312,192.9499969482422,64656000
2014-06-03,159.09988403320312,192.8000030517578,192.89999389648438,192.25,192.42999267578125,65047000
2014-06-04,159.42166137695312,193.19000244140625,193.3000030517578,192.27000427246094,192.47000122070312,55529000
2014-06-05,160.46142578125,194.4499969482422,194.64999389648438,192.6999969482422,193.41000366210938,92103000
2014-06-06,161.22889709472656,195.3800048828125,195.42999267578125,194.77999877929688,194.8699951171875,78696000
2014-06-09,161.3939208984375,195.5800018310547,196.0500030517578,195.1699981689453,195.35000610351562,65119000
2014-06-10,161.41043090820312,195.60000610351562,195.63999938964844,194.9199981689453,195.33999633789062,57129000
2014-06-11,160.84930419921875,194.9199981689453,195.1199951171875,194.47999572753906,194.89999389648438,68772000
2014-06-12,159.71054077148438,193.5399932861328,194.8000030517578,193.11000061035156,194.69000244140625,106350000
2014-06-13,160.19735717773438,194.1300048828125,194.32000732421875,193.3000030517578,193.9199981689453,82017000
2014-06-16,160.32940673828125,194.2899932861328,194.6999969482422,193.66000366210938,193.88999938964844,87424000
2014-06-17,160.77499389648438,194.8300018310547,194.97000122070312,193.80999755859375,194.02000427246094,84834000
2014-06-18,161.95504760742188,196.25999450683594,196.3699951171875,194.39999389648438,194.8300018310547,105267000
2014-06-19,162.13662719726562,196.47999572753906,196.60000610351562,195.8000030517578,196.42999267578125,85929000
2014-06-20,162.4657745361328,195.94000244140625,196.10000610351562,195.6999969482422,196.02999877929688,100587000
2014-06-23,162.416015625,195.8800048828125,196.0500030517578,195.52000427246094,195.99000549316406,70611000
2014-06-24,161.43763732910156,194.6999969482422,196.5,194.47999572753906,195.52999877929688,96237000
2014-06-25,162.1672821044922,195.5800018310547,195.77999877929688,194.25,194.2899932861328,82782000
2014-06-26,162.05123901367188,195.44000244140625,195.6300048828125,194.1300048828125,195.61000061035156,84312000
2014-06-27,162.3662567138672,195.82000732421875,195.8800048828125,194.88999938964844,194.97999572753906,71445100
2014-06-30,162.2833709716797,195.72000122070312,196.1699981689453,195.52999877929688,195.6999969482422,70201200
2014-07-01,163.36956787109375,197.02999877929688,197.6300048828125,196.1300048828125,196.1999969482422,90470000
2014-07-02,163.53538513183594,197.22999572753906,197.47999572753906,196.9600067138672,197.0500030517578,52475000
2014-07-03,164.33969116210938,198.1999969482422,198.2899932861328,197.63999938964844,197.7899932861328,52938800
2014-07-07,163.76756286621094,197.50999450683594,197.97999572753906,197.22000122070312,197.82000732421875,61696000
2014-07-08,162.7145233154297,196.24000549316406,197.22000122070312,195.75999450683594,197.14999389648438,108143000
2014-07-09,163.44422912597656,197.1199951171875,197.3000030517578,196.30999755859375,196.72999572753906,72992000
2014-07-10,162.79742431640625,196.33999633789062,196.86000061035156,195.05999755859375,195.22000122070312,99040000
2014-07-11,163.02133178710938,196.61000061035156,196.75,195.77999877929688,196.22000122070312,64243000
2014-07-14,163.8422393798828,197.60000610351562,197.86000061035156,197.44000244140625,197.61000061035156,58658000
2014-07-15,163.53538513183594,197.22999572753906,198.10000610351562,196.36000061035156,197.72000122070312,111307000
2014-07-16,164.1406707763672,197.9600067138672,198.25999450683594,197.4199981689453,198.11000061035156,79986400
2014-07-17,162.2750701904297,195.7100067138672,198.10000610351562,195.42999267578125,197.35000610351562,145398000
2014-07-18,163.93344116210938,197.7100067138672,197.91000366210938,196.24000549316406,196.35000610351562,124330000
2014-07-21,163.6266326904297,197.33999633789062,197.5,196.42999267578125,197.08999633789062,67592000
2014-07-22,164.33969116210938,198.1999969482422,198.55999755859375,197.8699951171875,198.00999450683594,67678000
2014-07-23,164.70448303222656,198.63999938964844,198.85000610351562,198.10000610351562,198.5,65612000
2014-07-24,164.71279907226562,198.64999389648438,199.05999755859375,198.4499969482422,198.8300018310547,56888000
2014-07-25,163.9416961669922,197.72000122070312,198.25999450683594,197.3300018310547,198.08999633789062,76837000
2014-07-28,164.00804138183594,197.8000030517578,198.08999633789062,196.6199951171875,197.75999450683594,69259000
2014-07-29,163.30323791503906,196.9499969482422,198.4499969482422,196.9199981689453,198.1699981689453,80466000
2014-07-30,163.32810974121094,196.97999572753906,197.91000366210938,196.16000366210938,197.64999389648438,104222000
2014-07-31,160.10263061523438,193.08999633789062,195.77999877929688,192.97000122070312,195.61000061035156,183479000
2014-08-01,159.6134796142578,192.5,193.75999450683594,191.57000732421875,192.55999755859375,189261000
2014-08-04,160.7659912109375,193.88999938964844,194.3000030517578,192.0500030517578,192.8699951171875,91340000
2014-08-05,159.20716857910156,192.00999450683594,193.60000610351562,191.30999755859375,193.10000610351562,152690000
2014-08-06,159.25689697265625,192.07000732421875,192.88999938964844,191.0800018310547,191.11000061035156,94818000
2014-08-07,158.3945770263672,191.02999877929688,193.1300048828125,190.5500030517578,192.94000244140625,135733000
2014-08-08,160.2270050048828,193.24000549316406,193.3699951171875,190.9499969482422,191.4600067138672,117014000
2014-08-11,160.69134521484375,193.8000030517578,194.66000366210938,193.7100067138672,193.97000122070312,74544000
2014-08-12,160.4674835205078,193.52999877929688,194.14999389648438,192.94000244140625,193.61000061035156,73632000
2014-08-13,161.5536651611328,194.83999633789062,195.05999755859375,193.9600067138672,194.2899932861328,69047000
2014-08-14,162.31649780273438,195.75999450683594,195.75999450683594,194.97999572753906,195.16000366210938,57371000
2014-08-15,162.2833709716797,195.72000122070312,196.64999389648438,194.30999755859375,196.47000122070312,139951000
2014-08-18,163.64315795898438,197.36000061035156,197.4499969482422,196.69000244140625,196.8000030517578,75424000
2014-08-19,164.49722290039062,198.38999938964844,198.5399932861328,197.44000244140625,197.83999633789062,59135000
2014-08-20,164.9366455078125,198.9199981689453,199.16000366210938,198.0800018310547,198.1199951171875,72763000
2014-08-21,165.4175567626953,199.5,199.75999450683594,198.92999267578125,199.08999633789062,67791000
2014-08-22,165.1605682373047,199.19000244140625,199.69000244140625,198.74000549316406,199.33999633789062,76107000
2014-08-25,165.99803161621094,200.1999969482422,200.58999633789062,199.14999389648438,200.13999938964844,63855000
2014-08-26,166.1058349609375,200.3300018310547,200.82000732421875,200.27999877929688,200.3300018310547,47298000
2014-08-27,166.03941345214844,200.25,200.57000732421875,199.94000244140625,200.42999267578125,47874000
2014-08-28,165.9482879638672,200.13999938964844,200.27000427246094,199.38999938964844,199.58999633789062,58330000
2014-08-29,166.4208984375,200.7100067138672,200.72999572753906,199.82000732421875,200.4499969482422,65907000
2014-09-02,166.33795166015625,200.61000061035156,201.0,199.86000061035156,200.97000122070312,72426000
2014-09-03,166.24671936035156,200.5,201.41000366210938,200.22000122070312,201.3800048828125,57462000
2014-09-04,166.00625610351562,200.2100067138672,201.5800018310547,199.66000366210938,200.83999633789062,85236000
2014-09-05,166.75257873535156,201.11000061035156,201.19000244140625,199.41000366210938,200.1699981689453,102177000
2014-09-08,166.32139587402344,200.58999633789062,201.2100067138672,200.0,200.9199981689453,64146000
2014-09-09,165.26832580566406,199.32000732421875,200.5500030517578,198.91000366210938,200.41000366210938,88591000
2014-09-10,165.8901824951172,200.07000732421875,200.1999969482422,198.77000427246094,199.42999267578125,67251000
2014-09-11,166.08090209960938,200.3000030517578,200.3300018310547,199.1199951171875,199.27000427246094,66774400
2014-09-12,165.1107940673828,199.1300048828125,200.1199951171875,198.55999755859375,200.10000610351562,117409300
2014-09-15,164.9864044189453,198.97999572753906,199.32000732421875,198.3800048828125,199.16000366210938,76401000
2014-09-16,166.2301788330078,200.47999572753906,200.83999633789062,198.5,198.61000061035156,116201000
2014-09-17,166.4540557861328,200.75,201.67999267578125,199.75,200.77000427246094,151266000
2014-09-18,167.34127807617188,201.82000732421875,201.85000610351562,201.10000610351562,201.36000061035156,94990000
2014-09-19,167.19044494628906,200.6999969482422,201.89999389648438,200.2899932861328,201.52000427246094,121649000
2014-09-22,165.89923095703125,199.14999389648438,200.3800048828125,198.72999572753906,200.35000610351562,125553000
2014-09-23,164.94964599609375,198.00999450683594,199.25999450683594,197.9499969482422,198.42999267578125,111393000
2014-09-24,166.2407989501953,199.55999755859375,199.69000244140625,197.52000427246094,198.0399932861328,107276000
2014-09-25,163.55844116210938,196.33999633789062,199.0500030517578,196.27000427246094,199.0399932861328,150300000
2014-09-26,164.8579559326172,197.89999389648438,198.38999938964844,196.4199981689453,196.6999969482422,103547000
2014-09-29,164.55807495117188,197.5399932861328,197.88999938964844,196.0500030517578,196.1999969482422,95112000
2014-09-30,164.1249237060547,197.02000427246094,198.3000030517578,196.61000061035156,197.69000244140625,131302000
2014-10-01,161.9006805419922,194.35000610351562,196.77000427246094,193.91000366210938,196.6999969482422,177798000
2014-10-02,161.9256591796875,194.3800048828125,195.05999755859375,192.35000610351562,194.17999267578125,157285000
2014-10-03,163.70840454101562,196.52000427246094,196.94000244140625,195.0800018310547,195.67999267578125,121569000
2014-10-06,163.51678466796875,196.2899932861328,197.60000610351562,195.5800018310547,197.33999633789062,104778000
2014-10-07,160.99270629882812,193.25999450683594,195.72000122070312,193.22000122070312,195.27999877929688,147913000
2014-10-08,163.80838012695312,196.63999938964844,196.9199981689453,192.36000061035156,193.3699951171875,186461000
2014-10-09,160.55947875976562,192.74000549316406,196.60000610351562,192.5800018310547,196.3300018310547,210705000
2014-10-10,158.72677612304688,190.5399932861328,193.64999389648438,190.49000549316406,192.69000244140625,221909000
2014-10-13,156.11941528320312,187.41000366210938,191.14999389648438,187.3000030517578,190.4600067138672,230939000
2014-10-14,156.3610076904297,187.6999969482422,189.82000732421875,187.0399932861328,188.4199981689453,215847000
2014-10-15,155.3030548095703,186.42999267578125,187.69000244140625,181.9199981689453,185.16000366210938,380715000
2014-10-16,155.16976928710938,186.27000427246094,187.5800018310547,182.88999938964844,183.05999755859375,270391000
2014-10-17,157.0024871826172,188.47000122070312,189.75,187.6199951171875,188.4199981689453,214625000
2014-10-20,158.52687072753906,190.3000030517578,190.4499969482422,188.07000732421875,188.1300048828125,130011000
2014-10-21,161.66746520996094,194.07000732421875,194.1999969482422,191.47999572753906,191.67999267578125,154949000
2014-10-22,160.51788330078125,192.69000244140625,194.91000366210938,192.61000061035156,194.41000366210938,151822000
2014-10-23,162.3838348388672,194.92999267578125,196.1999969482422,194.25999450683594,194.6199951171875,154944000
2014-10-24,163.6333770751953,196.42999267578125,196.49000549316406,194.49000549316406,195.25,117927000
2014-10-27,163.4085235595703,196.16000366210938,196.4499969482422,195.02999877929688,195.72999572753906,82954000
2014-10-28,165.2828369140625,198.41000366210938,198.4199981689453,196.72999572753906,196.82000732421875,106736000
2014-10-29,165.03289794921875,198.11000061035156,199.1199951171875,196.8000030517578,198.5500030517578,142557000
2014-10-30,166.09085083007812,199.3800048828125,199.9499969482422,197.39999389648438,197.5800018310547,113330000
2014-10-31,167.99020385742188,201.66000366210938,201.82000732421875,200.77000427246094,201.77999877929688,146903000
2014-11-03,168.08180236816406,201.77000427246094,202.4499969482422,201.30999755859375,201.9199981689453,93600000
2014-11-04,167.49867248535156,201.07000732421875,201.60000610351562,200.05999755859375,201.22999572753906,93343000
2014-11-05,168.556640625,202.33999633789062,202.58999633789062,201.4499969482422,202.5399932861328,91709000
2014-11-06,169.2313995361328,203.14999389648438,203.25999450683594,201.63999938964844,202.38999938964844,107089000
2014-11-07,169.38967895507812,203.33999633789062,203.60000610351562,202.61000061035156,203.1699981689453,89540000
2014-11-10,169.92282104492188,203.97999572753906,204.0399932861328,203.1300048828125,203.3800048828125,66319000
2014-11-11,170.08944702148438,204.17999267578125,204.30999755859375,203.64999389648438,204.05999755859375,54499400
2014-11-12,169.90621948242188,203.9600067138672,204.24000549316406,203.30999755859375,203.35000610351562,90120300
2014-11-13,170.0977325439453,204.19000244140625,204.8300018310547,203.2100067138672,204.16000366210938,85357900
2014-11-14,170.13946533203125,204.24000549316406,204.49000549316406,203.72000122070312,204.10000610351562,80417500
2014-11-17,170.24771118164062,204.3699951171875,204.5800018310547,203.64999389648438,203.85000610351562,80441000
2014-11-18,171.2306671142578,205.5500030517578,205.9199981689453,204.44000244140625,204.44000244140625,76068100
2014-11-19,170.9557647705078,205.22000122070312,205.5500030517578,204.3000030517578,205.30999755859375,82373000
2014-11-20,171.2556915283203,205.5800018310547,205.7100067138672,204.17999267578125,204.25999450683594,72840300
2014-11-21,172.17198181152344,206.67999267578125,207.83999633789062,205.97999572753906,207.63999938964844,142327300
2014-11-24,172.6551513671875,207.25999450683594,207.38999938964844,206.91000366210938,207.1699981689453,65880800
2014-11-25,172.5302734375,207.11000061035156,207.7899932861328,206.8000030517578,207.5399932861328,79108300
2014-11-26,172.97174072265625,207.63999938964844,207.75999450683594,207.02999877929688,207.2899932861328,62167800
2014-11-28,172.6051788330078,207.1999969482422,207.8699951171875,206.91000366210938,207.49000549316406,57890100
2014-12-01,171.4055938720703,205.75999450683594,206.5399932861328,205.3800048828125,206.39999389648438,103968400
2014-12-02,172.51356506347656,207.08999633789062,207.33999633789062,205.77999877929688,205.80999755859375,74507200
2014-12-03,173.1800537109375,207.88999938964844,208.14999389648438,207.10000610351562,207.3000030517578,68952000
2014-12-04,172.98838806152344,207.66000366210938,208.27000427246094,206.6999969482422,207.5399932861328,91316600
2014-12-05,173.2716827392578,208.0,208.47000122070312,207.5500030517578,207.8699951171875,91025500
2014-12-08,172.11373901367188,206.61000061035156,208.1199951171875,205.92999267578125,207.52000427246094,108588200
2014-12-09,171.9971160888672,206.47000122070312,206.60000610351562,203.91000366210938,204.3699951171875,125180100
2014-12-10,169.23974609375,203.16000366210938,205.97999572753906,202.92999267578125,205.91000366210938,159856400
2014-12-11,170.0977325439453,204.19000244140625,206.19000244140625,203.7100067138672,203.8800048828125,159012800
2014-12-12,167.34877014160156,200.88999938964844,203.82000732421875,200.85000610351562,202.63999938964844,202330200
2014-12-15,166.19920349121094,199.50999450683594,202.52999877929688,198.77999877929688,201.97999572753906,189965800
2014-12-16,164.8662872314453,197.91000366210938,202.39999389648438,197.86000061035156,198.5800018310547,259543800
2014-12-17,168.0984649658203,201.7899932861328,202.33999633789062,198.2899932861328,198.44000244140625,253910100
2014-12-18,172.2553253173828,206.77999877929688,212.97000122070312,203.9199981689453,204.74000549316406,257633900
2014-12-19,172.98826599121094,206.52000427246094,207.3300018310547,205.61000061035156,206.42999267578125,245084600
2014-12-22,173.7840576171875,207.47000122070312,207.47000122070312,206.4600067138672,206.75,148318900
2014-12-23,174.0185546875,207.75,208.22999572753906,207.39999389648438,208.1699981689453,122167900
2014-12-24,174.0353546142578,207.77000427246094,208.33999633789062,207.72000122070312,208.02000427246094,42963400
2014-12-26,174.59652709960938,208.44000244140625,208.85000610351562,208.25,208.30999755859375,57326700
2014-12-29,174.8311004638672,208.72000122070312,208.97000122070312,208.13999938964844,208.22000122070312,79643900
2014-12-30,173.8929443359375,207.60000610351562,208.3699951171875,207.50999450683594,208.2100067138672,73540800
2014-12-31,172.16737365722656,205.5399932861328,208.19000244140625,205.38999938964844,207.99000549316406,130333800
2015-01-02,172.07522583007812,205.42999267578125,206.8800048828125,204.17999267578125,206.3800048828125,121465900
2015-01-05,168.96759033203125,201.72000122070312,204.3699951171875,201.35000610351562,204.1699981689453,169632600
2015-01-06,167.37612915039062,199.82000732421875,202.72000122070312,198.86000061035156,202.08999633789062,209151400
2015-01-07,169.46185302734375,202.30999755859375,202.72000122070312,200.8800048828125,201.4199981689453,125346700
2015-01-08,172.46890258789062,205.89999389648438,206.16000366210938,203.99000549316406,204.00999450683594,147217800
2015-01-09,171.0868377685547,204.25,206.4199981689453,203.50999450683594,206.39999389648438,158567300
2015-01-12,169.74661254882812,202.64999389648438,204.60000610351562,201.9199981689453,204.41000366210938,144396100
2015-01-13,169.26919555664062,202.0800018310547,205.47999572753906,200.50999450683594,204.1199951171875,214553300
2015-01-14,168.24728393554688,200.86000061035156,201.10000610351562,198.57000732421875,199.64999389648438,192991100
2015-01-15,166.70596313476562,199.02000427246094,202.00999450683594,198.8800048828125,201.6300048828125,176613900
2015-01-16,168.89222717285156,201.6300048828125,201.82000732421875,198.5500030517578,198.77000427246094,211879600
2015-01-20,169.25238037109375,202.05999755859375,202.72000122070312,200.1699981689453,202.39999389648438,130991100
2015-01-21,170.10682678222656,203.0800018310547,203.66000366210938,200.94000244140625,201.5,122942700
2015-01-22,172.63645935058594,206.10000610351562,206.25999450683594,202.3300018310547,203.99000549316406,174356000
2015-01-23,171.68994140625,204.97000122070312,206.10000610351562,204.80999755859375,205.7899932861328,117516800
2015-01-26,172.0919952392578,205.4499969482422,205.55999755859375,203.85000610351562,204.7100067138672,92009700
2015-01-27,169.82200622558594,202.74000549316406,204.1199951171875,201.74000549316406,202.97000122070312,134044600
2015-01-28,167.6441650390625,200.13999938964844,204.2899932861328,199.91000366210938,204.1699981689453,168514300
2015-01-29,169.1937713623047,201.99000549316406,202.3000030517578,198.67999267578125,200.3800048828125,173585400
2015-01-30,167.06619262695312,199.4499969482422,202.1699981689453,199.1300048828125,200.57000732421875,197729700
2015-02-02,169.13507080078125,201.9199981689453,202.02999877929688,197.86000061035156,200.0500030517578,163107000
2015-02-03,171.5810089111328,204.83999633789062,204.85000610351562,202.5500030517578,203.0,124212900
2015-02-04,170.9276885986328,204.05999755859375,205.3800048828125,203.50999450683594,203.9199981689453,134306700
